;ID;x;auc;fid;DIM
44;SEP_BOA_asyncE_syncG;50000;0.0915795215686274;3;5
45;SEP_GOA_asyncE_asyncG;50000;0.0780955562091503;3;5
46;SEP_GOA_asyncE_syncG;50000;0.056848514379085;3;5
47;SEP_MBO_asyncE_asyncG;50000;0.841703169607843;3;5
48;SEP_MBO_asyncE_syncG;50000;0.802105880875249;3;5
49;SEP_PSO_asyncE_asyncG;50000;0.207434394174735;3;5
50;SEP_PSO_asyncE_syncG;50000;0.903653165561031;3;5
51;SEP_BA_asyncE_asyncG;2,00E+05;0;3;20
52;SEP_BA_asyncE_syncG;2,00E+05;0;3;20
53;SEP_BOA_asyncE_asyncG;2,00E+05;0;3;20
54;SEP_BOA_asyncE_syncG;2,00E+05;0;3;20
55;SEP_GOA_asyncE_asyncG;2,00E+05;0;3;20
56;SEP_GOA_asyncE_syncG;2,00E+05;0;3;20
57;SEP_MBO_asyncE_asyncG;2,00E+05;0.0881209710911637;3;20
58;SEP_MBO_asyncE_syncG;2,00E+05;0.0887256599577086;3;20
59;SEP_PSO_asyncE_asyncG;2,00E+05;0;3;20
60;SEP_PSO_asyncE_syncG;2,00E+05;0;3;20
61;SEP_BA_asyncE_asyncG;50000;0.0780495620915033;4;5
62;SEP_BA_asyncE_syncG;50000;0.0779976601307189;4;5
63;SEP_BOA_asyncE_asyncG;50000;0.0942634051297287;4;5
64;SEP_BOA_asyncE_syncG;50000;0.128172659313725;4;5
65;SEP_GOA_asyncE_asyncG;50000;0.0582346888888889;4;5
66;SEP_GOA_asyncE_syncG;50000;0.0545996080610022;4;5
67;SEP_MBO_asyncE_asyncG;50000;0.753351634373143;4;5
68;SEP_MBO_asyncE_syncG;50000;0.791253734581105;4;5
69;SEP_PSO_asyncE_asyncG;50000;0.150702579084967;4;5
70;SEP_PSO_asyncE_syncG;50000;0.152475335586513;4;5
71;SEP_BA_asyncE_asyncG;2,00E+05;0;4;20
72;SEP_BA_asyncE_syncG;2,00E+05;0;4;20
73;SEP_BOA_asyncE_asyncG;2,00E+05;0;4;20
74;SEP_BOA_asyncE_syncG;2,00E+05;0;4;20
75;SEP_GOA_asyncE_asyncG;2,00E+05;0;4;20
76;SEP_GOA_asyncE_syncG;2,00E+05;0;4;20
77;SEP_MBO_asyncE_asyncG;2,00E+05;0.0863865903631907;4;20
78;SEP_MBO_asyncE_syncG;2,00E+05;0.081722813597613;4;20
79;SEP_PSO_asyncE_asyncG;2,00E+05;0;4;20
80;SEP_PSO_asyncE_syncG;2,00E+05;0;4;20
81;SEP_BA_asyncE_asyncG;50000;0.964022274605204;5;5
82;SEP_BA_asyncE_syncG;50000;0.154081597478992;5;5
83;SEP_BOA_asyncE_asyncG;50000;0.97057794594212;5;5
84;SEP_BOA_asyncE_syncG;50000;0.928021060623037;5;5
85;SEP_GOA_asyncE_asyncG;50000;0.995252525490196;5;5
86;SEP_GOA_asyncE_syncG;50000;0.993850823529412;5;5
87;SEP_MBO_asyncE_asyncG;50000;0.996627756862745;5;5
88;SEP_MBO_asyncE_syncG;50000;0.995256070588235;5;5
89;SEP_PSO_asyncE_asyncG;50000;0.998133625163399;5;5
90;SEP_PSO_asyncE_syncG;50000;0.997906992810457;5;5
91;SEP_BA_asyncE_asyncG;2,00E+05;0.0194464583333333;5;20
92;SEP_BA_asyncE_syncG;2,00E+05;0;5;20
93;SEP_BOA_asyncE_asyncG;2,00E+05;0;5;20
94;SEP_BOA_asyncE_syncG;2,00E+05;0;5;20
95;SEP_GOA_asyncE_asyncG;2,00E+05;0.990512090196078;5;20
96;SEP_GOA_asyncE_syncG;2,00E+05;0.982421809200057;5;20
97;SEP_MBO_asyncE_asyncG;2,00E+05;0.96654588627451;5;20
98;SEP_MBO_asyncE_syncG;2,00E+05;0.962698533333333;5;20
99;SEP_PSO_asyncE_asyncG;2,00E+05;0.0783373713235294;5;20
100;SEP_PSO_asyncE_syncG;2,00E+05;0.0587464501633987;5;20
101;SEP_BA_asyncE_asyncG;50000;0.948441590186791;6;5
102;SEP_BA_asyncE_syncG;50000;0.303375418341047;6;5
103;SEP_BOA_asyncE_asyncG;50000;0.91636999419025;6;5
104;SEP_BOA_asyncE_syncG;50000;0.930426248435987;6;5
105;SEP_GOA_asyncE_asyncG;50000;0.136282326435713;6;5
106;SEP_GOA_asyncE_syncG;50000;0.127900780200192;6;5
107;SEP_MBO_asyncE_asyncG;50000;0.754736396078431;6;5
108;SEP_MBO_asyncE_syncG;50000;0.739848596078431;6;5
109;SEP_PSO_asyncE_asyncG;50000;0.75868739110554;6;5
110;SEP_PSO_asyncE_syncG;50000;0.616936751888402;6;5
111;SEP_BA_asyncE_asyncG;2,00E+05;0.038769362745098;6;20
112;SEP_BA_asyncE_syncG;2,00E+05;0;6;20
113;SEP_BOA_asyncE_asyncG;2,00E+05;0;6;20
114;SEP_BOA_asyncE_syncG;2,00E+05;0;6;20
115;SEP_GOA_asyncE_asyncG;2,00E+05;0;6;20
116;SEP_GOA_asyncE_syncG;2,00E+05;0;6;20
117;SEP_MBO_asyncE_asyncG;2,00E+05;0.53472331005481;6;20
118;SEP_MBO_asyncE_syncG;2,00E+05;0.133374461356339;6;20
119;SEP_PSO_asyncE_asyncG;2,00E+05;0.033865637254902;6;20
120;SEP_PSO_asyncE_syncG;2,00E+05;0;6;20
121;SEP_BA_asyncE_asyncG;50000;0.175203684273411;7;5
122;SEP_BA_asyncE_syncG;50000;0.136393474718765;7;5
123;SEP_BOA_asyncE_asyncG;50000;0.194163403497156;7;5
124;SEP_BOA_asyncE_syncG;50000;0.241162864655388;7;5
125;SEP_GOA_asyncE_asyncG;50000;0.175445321381886;7;5
126;SEP_GOA_asyncE_syncG;50000;0.155132054634581;7;5
127;SEP_MBO_asyncE_asyncG;50000;0.385366118646674;7;5
128;SEP_MBO_asyncE_syncG;50000;0.361631564422085;7;5
129;SEP_PSO_asyncE_asyncG;50000;0.875580847805342;7;5
130;SEP_PSO_asyncE_syncG;50000;0.726833703411782;7;5
131;SEP_BA_asyncE_asyncG;2,00E+05;0;7;20
132;SEP_BA_asyncE_syncG;2,00E+05;0;7;20
133;SEP_BOA_asyncE_asyncG;2,00E+05;0.0329462990196078;7;20
134;SEP_BOA_asyncE_syncG;2,00E+05;0.0113447058823529;7;20
135;SEP_GOA_asyncE_asyncG;2,00E+05;0.0391281535947712;7;20
136;SEP_GOA_asyncE_syncG;2,00E+05;0.0390928376906318;7;20
137;SEP_MBO_asyncE_asyncG;2,00E+05;0.094882439288759;7;20
138;SEP_MBO_asyncE_syncG;2,00E+05;0.0577040794871795;7;20
139;SEP_PSO_asyncE_asyncG;2,00E+05;0.0777984982174688;7;20
140;SEP_PSO_asyncE_syncG;2,00E+05;0.0583595220588235;7;20
141;SEP_BA_asyncE_asyncG;50000;0.284183646819068;8;5
142;SEP_BA_asyncE_syncG;50000;0.266784347496842;8;5
143;SEP_BOA_asyncE_asyncG;50000;0.270118510550452;8;5
144;SEP_BOA_asyncE_syncG;50000;0.220619005612508;8;5
145;SEP_GOA_asyncE_asyncG;50000;0.0296686928104575;8;5
146;SEP_GOA_asyncE_syncG;50000;0.0195388235294118;8;5
147;SEP_MBO_asyncE_asyncG;50000;0.43165004246512;8;5
148;SEP_MBO_asyncE_syncG;50000;0.25493731295773;8;5
149;SEP_PSO_asyncE_asyncG;50000;0.708249259129014;8;5
150;SEP_PSO_asyncE_syncG;50000;0.682860402396623;8;5
151;SEP_BA_asyncE_asyncG;2,00E+05;0.0774925637254902;8;20
152;SEP_BA_asyncE_syncG;2,00E+05;0;8;20
153;SEP_BOA_asyncE_asyncG;2,00E+05;0;8;20
154;SEP_BOA_asyncE_syncG;2,00E+05;0;8;20
155;SEP_GOA_asyncE_asyncG;2,00E+05;0;8;20
156;SEP_GOA_asyncE_syncG;2,00E+05;0;8;20
157;SEP_MBO_asyncE_asyncG;2,00E+05;0.301733884767514;8;20
158;SEP_MBO_asyncE_syncG;2,00E+05;0.137682475407402;8;20
159;SEP_PSO_asyncE_asyncG;2,00E+05;0;8;20
160;SEP_PSO_asyncE_syncG;2,00E+05;0;8;20
161;SEP_BA_asyncE_asyncG;50000;0.360900809434681;9;5
162;SEP_BA_asyncE_syncG;50000;0.267096763617966;9;5
163;SEP_BOA_asyncE_asyncG;50000;0.354045959157698;9;5
164;SEP_BOA_asyncE_syncG;50000;0.347884968880598;9;5
165;SEP_GOA_asyncE_asyncG;50000;0.0776583753501401;9;5
166;SEP_GOA_asyncE_syncG;50000;0.0330990196078431;9;5
167;SEP_MBO_asyncE_asyncG;50000;0.378698384232846;9;5
168;SEP_MBO_asyncE_syncG;50000;0.231642660182387;9;5
169;SEP_PSO_asyncE_asyncG;50000;0.743996915686275;9;5
170;SEP_PSO_asyncE_syncG;50000;0.719803767864235;9;5
171;SEP_BA_asyncE_asyncG;2,00E+05;0.0967978640334339;9;20
172;SEP_BA_asyncE_syncG;2,00E+05;0;9;20
173;SEP_BOA_asyncE_asyncG;2,00E+05;0.0620761691176471;9;20
174;SEP_BOA_asyncE_syncG;2,00E+05;0.0580976282679738;9;20
175;SEP_GOA_asyncE_asyncG;2,00E+05;0;9;20
176;SEP_GOA_asyncE_syncG;2,00E+05;0;9;20
177;SEP_MBO_asyncE_asyncG;2,00E+05;0.0998097097809884;9;20
178;SEP_MBO_asyncE_syncG;2,00E+05;0.0845906326447246;9;20
179;SEP_PSO_asyncE_asyncG;2,00E+05;0;9;20
180;SEP_PSO_asyncE_syncG;2,00E+05;0;9;20
181;SEP_BA_asyncE_asyncG;50000;0.111374869281046;10;5
182;SEP_BA_asyncE_syncG;50000;0.112048333333333;10;5
183;SEP_BOA_asyncE_asyncG;50000;0.0128659803921569;10;5
184;SEP_BOA_asyncE_syncG;50000;0.0467830947712418;10;5
185;SEP_GOA_asyncE_asyncG;50000;0;10;5
186;SEP_GOA_asyncE_syncG;50000;0;10;5
187;SEP_MBO_asyncE_asyncG;50000;0.11757885715374;10;5
188;SEP_MBO_asyncE_syncG;50000;0.0830751568627451;10;5
189;SEP_PSO_asyncE_asyncG;50000;0.802196086703687;10;5
190;SEP_PSO_asyncE_syncG;50000;0.582716039151608;10;5
191;SEP_BA_asyncE_asyncG;2,00E+05;0;10;20
192;SEP_BA_asyncE_syncG;2,00E+05;0;10;20
193;SEP_BOA_asyncE_asyncG;2,00E+05;0;10;20
194;SEP_BOA_asyncE_syncG;2,00E+05;0;10;20
195;SEP_GOA_asyncE_asyncG;2,00E+05;0;10;20
196;SEP_GOA_asyncE_syncG;2,00E+05;0;10;20
197;SEP_MBO_asyncE_asyncG;2,00E+05;0;10;20
198;SEP_MBO_asyncE_syncG;2,00E+05;0;10;20
199;SEP_PSO_asyncE_asyncG;2,00E+05;0;10;20
200;SEP_PSO_asyncE_syncG;2,00E+05;0;10;20
201;SEP_BA_asyncE_asyncG;50000;0.115387200259321;11;5
202;SEP_BA_asyncE_syncG;50000;0.0970345389822596;11;5
203;SEP_BOA_asyncE_asyncG;50000;0.139941084650426;11;5
204;SEP_BOA_asyncE_syncG;50000;0.141696443184617;11;5
205;SEP_GOA_asyncE_asyncG;50000;0.0748508033532253;11;5
206;SEP_GOA_asyncE_syncG;50000;0.0684995939897698;11;5
207;SEP_MBO_asyncE_asyncG;50000;0.158821964052288;11;5
208;SEP_MBO_asyncE_syncG;50000;0.133830979713097;11;5
209;SEP_PSO_asyncE_asyncG;50000;0.704118450534113;11;5
210;SEP_PSO_asyncE_syncG;50000;0.776584685339647;11;5
211;SEP_BA_asyncE_asyncG;2,00E+05;0;11;20
212;SEP_BA_asyncE_syncG;2,00E+05;0;11;20
213;SEP_BOA_asyncE_asyncG;2,00E+05;0.0271998751674583;11;20
214;SEP_BOA_asyncE_syncG;2,00E+05;0.0321359864145658;11;20
215;SEP_GOA_asyncE_asyncG;2,00E+05;0.0195950980392157;11;20
216;SEP_GOA_asyncE_syncG;2,00E+05;0;11;20
217;SEP_MBO_asyncE_asyncG;2,00E+05;0.0142197303921569;11;20
218;SEP_MBO_asyncE_syncG;2,00E+05;0.0246143137254902;11;20
219;SEP_PSO_asyncE_asyncG;2,00E+05;0.0189411887254902;11;20
220;SEP_PSO_asyncE_syncG;2,00E+05;0.0376242238562092;11;20
221;SEP_BA_asyncE_asyncG;50000;0.243714950849913;12;5
222;SEP_BA_asyncE_syncG;50000;0.372035945004929;12;5
223;SEP_BOA_asyncE_asyncG;50000;0.0504385294117647;12;5
224;SEP_BOA_asyncE_syncG;50000;0.0602612745098039;12;5
225;SEP_GOA_asyncE_asyncG;50000;0;12;5
226;SEP_GOA_asyncE_syncG;50000;0;12;5
227;SEP_MBO_asyncE_asyncG;50000;0.346788221388363;12;5
228;SEP_MBO_asyncE_syncG;50000;0.316560861476478;12;5
229;SEP_PSO_asyncE_asyncG;50000;0.567623074990632;12;5
230;SEP_PSO_asyncE_syncG;50000;0.543775022696;12;5
231;SEP_BA_asyncE_asyncG;2,00E+05;0.0771859803921569;12;20
232;SEP_BA_asyncE_syncG;2,00E+05;0;12;20
233;SEP_BOA_asyncE_asyncG;2,00E+05;0;12;20
234;SEP_BOA_asyncE_syncG;2,00E+05;0;12;20
235;SEP_GOA_asyncE_asyncG;2,00E+05;0;12;20
236;SEP_GOA_asyncE_syncG;2,00E+05;0;12;20
237;SEP_MBO_asyncE_asyncG;2,00E+05;0.262986715218963;12;20
238;SEP_MBO_asyncE_syncG;2,00E+05;0.319557975813751;12;20
239;SEP_PSO_asyncE_asyncG;2,00E+05;0;12;20
240;SEP_PSO_asyncE_syncG;2,00E+05;0;12;20
241;SEP_BA_asyncE_asyncG;50000;0.339853045750219;13;5
242;SEP_BA_asyncE_syncG;50000;0.227194418800269;13;5
243;SEP_BOA_asyncE_asyncG;50000;0.102398284210085;13;5
244;SEP_BOA_asyncE_syncG;50000;0.102696048335009;13;5
245;SEP_GOA_asyncE_asyncG;50000;0.0391121568627451;13;5
246;SEP_GOA_asyncE_syncG;50000;0;13;5
247;SEP_MBO_asyncE_asyncG;50000;0.362987714061439;13;5
248;SEP_MBO_asyncE_syncG;50000;0.313644880269016;13;5
249;SEP_PSO_asyncE_asyncG;50000;0.46664886376741;13;5
250;SEP_PSO_asyncE_syncG;50000;0.626018079657685;13;5
251;SEP_BA_asyncE_asyncG;2,00E+05;0.231642087418301;13;20
252;SEP_BA_asyncE_syncG;2,00E+05;0;13;20
253;SEP_BOA_asyncE_asyncG;2,00E+05;0;13;20
254;SEP_BOA_asyncE_syncG;2,00E+05;0;13;20
255;SEP_GOA_asyncE_asyncG;2,00E+05;0;13;20
256;SEP_GOA_asyncE_syncG;2,00E+05;0;13;20
257;SEP_MBO_asyncE_asyncG;2,00E+05;0.30763278195339;13;20
258;SEP_MBO_asyncE_syncG;2,00E+05;0.315896462265893;13;20
259;SEP_PSO_asyncE_asyncG;2,00E+05;0;13;20
260;SEP_PSO_asyncE_syncG;2,00E+05;0;13;20
261;SEP_BA_asyncE_asyncG;50000;0.779212504744928;14;5
262;SEP_BA_asyncE_syncG;50000;0.609228043447626;14;5
263;SEP_BOA_asyncE_asyncG;50000;0.372298013506918;14;5
264;SEP_BOA_asyncE_syncG;50000;0.347460470904048;14;5
265;SEP_GOA_asyncE_asyncG;50000;0.215232599643494;14;5
266;SEP_GOA_asyncE_syncG;50000;0.234719954362035;14;5
267;SEP_MBO_asyncE_asyncG;50000;0.577039744537815;14;5
268;SEP_MBO_asyncE_syncG;50000;0.592232346725698;14;5
269;SEP_PSO_asyncE_asyncG;50000;0.901237433986928;14;5
270;SEP_PSO_asyncE_syncG;50000;0.852450127819407;14;5
271;SEP_BA_asyncE_asyncG;2,00E+05;0.485179861568154;14;20
272;SEP_BA_asyncE_syncG;2,00E+05;0.0977218756836945;14;20
273;SEP_BOA_asyncE_asyncG;2,00E+05;0.124786210659819;14;20
274;SEP_BOA_asyncE_syncG;2,00E+05;0.124274706574394;14;20
275;SEP_GOA_asyncE_asyncG;2,00E+05;0.137151399000384;14;20
276;SEP_GOA_asyncE_syncG;2,00E+05;0.137067296078431;14;20
277;SEP_MBO_asyncE_asyncG;2,00E+05;0.515665549673203;14;20
278;SEP_MBO_asyncE_syncG;2,00E+05;0.507591233930094;14;20
279;SEP_PSO_asyncE_asyncG;2,00E+05;0.17482803600713;14;20
280;SEP_PSO_asyncE_syncG;2,00E+05;0.193398375108204;14;20
281;SEP_BA_asyncE_asyncG;50000;0.116999603179328;15;5
282;SEP_BA_asyncE_syncG;50000;0.117048487394958;15;5
283;SEP_BOA_asyncE_asyncG;50000;0.0938093208765859;15;5
284;SEP_BOA_asyncE_syncG;50000;0.0736390427932577;15;5
285;SEP_GOA_asyncE_asyncG;50000;0.078071452413273;15;5
286;SEP_GOA_asyncE_syncG;50000;0.0780286130718954;15;5
287;SEP_MBO_asyncE_asyncG;50000;0.169151856864797;15;5
288;SEP_MBO_asyncE_syncG;50000;0.152286181699346;15;5
289;SEP_PSO_asyncE_asyncG;50000;0.171048957609711;15;5
290;SEP_PSO_asyncE_syncG;50000;0.172034716404454;15;5
291;SEP_BA_asyncE_asyncG;2,00E+05;0;15;20
292;SEP_BA_asyncE_syncG;2,00E+05;0;15;20
293;SEP_BOA_asyncE_asyncG;2,00E+05;0;15;20
294;SEP_BOA_asyncE_syncG;2,00E+05;0;15;20
295;SEP_GOA_asyncE_asyncG;2,00E+05;0;15;20
296;SEP_GOA_asyncE_syncG;2,00E+05;0;15;20
297;SEP_MBO_asyncE_asyncG;2,00E+05;0.0377313725490196;15;20
298;SEP_MBO_asyncE_syncG;2,00E+05;0.0189021078431373;15;20
299;SEP_PSO_asyncE_asyncG;2,00E+05;0;15;20
300;SEP_PSO_asyncE_syncG;2,00E+05;0;15;20
301;SEP_BA_asyncE_asyncG;50000;0.308410524509804;16;5
302;SEP_BA_asyncE_syncG;50000;0.270655776812947;16;5
303;SEP_BOA_asyncE_asyncG;50000;0.261676169817553;16;5
304;SEP_BOA_asyncE_syncG;50000;0.222211504119628;16;5
305;SEP_GOA_asyncE_asyncG;50000;0.192357202116402;16;5
306;SEP_GOA_asyncE_syncG;50000;0.194053980029659;16;5
307;SEP_MBO_asyncE_asyncG;50000;0.368419745027195;16;5
308;SEP_MBO_asyncE_syncG;50000;0.44548406553773;16;5
309;SEP_PSO_asyncE_asyncG;50000;0.487594801079422;16;5
310;SEP_PSO_asyncE_syncG;50000;0.522608732835317;16;5
311;SEP_BA_asyncE_asyncG;2,00E+05;0.136646475735294;16;20
312;SEP_BA_asyncE_syncG;2,00E+05;0.136590234014161;16;20
313;SEP_BOA_asyncE_asyncG;2,00E+05;0.1205947965462;16;20
314;SEP_BOA_asyncE_syncG;2,00E+05;0.122295484425134;16;20
315;SEP_GOA_asyncE_asyncG;2,00E+05;0.092480845751634;16;20
316;SEP_GOA_asyncE_syncG;2,00E+05;0.0770643072712418;16;20
317;SEP_MBO_asyncE_asyncG;2,00E+05;0.154614621704793;16;20
318;SEP_MBO_asyncE_syncG;2,00E+05;0.152921739542484;16;20
319;SEP_PSO_asyncE_asyncG;2,00E+05;0.136404359750366;16;20
320;SEP_PSO_asyncE_syncG;2,00E+05;0.117221109434498;16;20
321;SEP_BA_asyncE_asyncG;50000;0.194923494809689;17;5
322;SEP_BA_asyncE_syncG;50000;0.195168574424552;17;5
323;SEP_BOA_asyncE_asyncG;50000;0.181551513620653;17;5
324;SEP_BOA_asyncE_syncG;50000;0.208952066106443;17;5
325;SEP_GOA_asyncE_asyncG;50000;0.19568555620915;17;5
326;SEP_GOA_asyncE_syncG;50000;0.174575275884899;17;5
327;SEP_MBO_asyncE_asyncG;50000;0.406116009384733;17;5
328;SEP_MBO_asyncE_syncG;50000;0.439798517746665;17;5
329;SEP_PSO_asyncE_asyncG;50000;0.454526768535309;17;5
330;SEP_PSO_asyncE_syncG;50000;0.470010212301871;17;5
331;SEP_BA_asyncE_asyncG;2,00E+05;0.117521724177701;17;20
332;SEP_BA_asyncE_syncG;2,00E+05;0.137035681402258;17;20
333;SEP_BOA_asyncE_asyncG;2,00E+05;0.135188702287582;17;20
334;SEP_BOA_asyncE_syncG;2,00E+05;0.117401758778966;17;20
335;SEP_GOA_asyncE_asyncG;2,00E+05;0.156677517191877;17;20
336;SEP_GOA_asyncE_syncG;2,00E+05;0.156628503127918;17;20
337;SEP_MBO_asyncE_asyncG;2,00E+05;0.175206303293439;17;20
338;SEP_MBO_asyncE_syncG;2,00E+05;0.175008932778638;17;20
339;SEP_PSO_asyncE_asyncG;2,00E+05;0.154720779036909;17;20
340;SEP_PSO_asyncE_syncG;2,00E+05;0.156418900619195;17;20
341;SEP_BA_asyncE_asyncG;50000;0.136832618805704;18;5
342;SEP_BA_asyncE_syncG;50000;0.15619100969;18;5
343;SEP_BOA_asyncE_asyncG;50000;0.141048519642123;18;5
344;SEP_BOA_asyncE_syncG;50000;0.126776249185129;18;5
345;SEP_GOA_asyncE_asyncG;50000;0.13685745620915;18;5
346;SEP_GOA_asyncE_syncG;50000;0.136892526588993;18;5
347;SEP_MBO_asyncE_asyncG;50000;0.281729946220283;18;5
348;SEP_MBO_asyncE_syncG;50000;0.295686712805992;18;5
349;SEP_PSO_asyncE_asyncG;50000;0.394886641356446;18;5
350;SEP_PSO_asyncE_syncG;50000;0.41630437137269;18;5
351;SEP_BA_asyncE_asyncG;2,00E+05;0.0586988909313725;18;20
352;SEP_BA_asyncE_syncG;2,00E+05;0.0781956882352941;18;20
353;SEP_BOA_asyncE_asyncG;2,00E+05;0.0582712062537136;18;20
354;SEP_BOA_asyncE_syncG;2,00E+05;0.0640042547385621;18;20
355;SEP_GOA_asyncE_asyncG;2,00E+05;0.0783748770152505;18;20
356;SEP_GOA_asyncE_syncG;2,00E+05;0.0783560922459893;18;20
357;SEP_MBO_asyncE_asyncG;2,00E+05;0.114745511532177;18;20
358;SEP_MBO_asyncE_syncG;2,00E+05;0.116528246717818;18;20
359;SEP_PSO_asyncE_asyncG;2,00E+05;0.0976383270815573;18;20
360;SEP_PSO_asyncE_syncG;2,00E+05;0.11678515751634;18;20
361;SEP_BA_asyncE_asyncG;50000;0.250863302300314;19;5
362;SEP_BA_asyncE_syncG;50000;0.21360609610814;19;5
363;SEP_BOA_asyncE_asyncG;50000;0.189120808315111;19;5
364;SEP_BOA_asyncE_syncG;50000;0.193878250882025;19;5
365;SEP_GOA_asyncE_asyncG;50000;0.211982386744639;19;5
366;SEP_GOA_asyncE_syncG;50000;0.174683656862745;19;5
367;SEP_MBO_asyncE_asyncG;50000;0.295006354310613;19;5
368;SEP_MBO_asyncE_syncG;50000;0.296100637218366;19;5
369;SEP_PSO_asyncE_asyncG;50000;0.304537032828283;19;5
370;SEP_PSO_asyncE_syncG;50000;0.301588353494218;19;5
371;SEP_BA_asyncE_asyncG;2,00E+05;0.11706836838044;19;20
372;SEP_BA_asyncE_syncG;2,00E+05;0.116558904330065;19;20
373;SEP_BOA_asyncE_asyncG;2,00E+05;0.114534463357843;19;20
374;SEP_BOA_asyncE_syncG;2,00E+05;0.119463781232493;19;20
375;SEP_GOA_asyncE_asyncG;2,00E+05;0.117608765849673;19;20
376;SEP_GOA_asyncE_syncG;2,00E+05;0.137161936326109;19;20
377;SEP_MBO_asyncE_asyncG;2,00E+05;0.166121546078431;19;20
378;SEP_MBO_asyncE_syncG;2,00E+05;0.161451485620915;19;20
379;SEP_PSO_asyncE_asyncG;2,00E+05;0.17123744869281;19;20
380;SEP_PSO_asyncE_syncG;2,00E+05;0.173910805190311;19;20
381;SEP_BA_asyncE_asyncG;50000;0.213748861822376;20;5
382;SEP_BA_asyncE_syncG;50000;0.957739766415284;20;5
383;SEP_BOA_asyncE_asyncG;50000;0.220411034547152;20;5
384;SEP_BOA_asyncE_syncG;50000;0.218089120421341;20;5
385;SEP_GOA_asyncE_asyncG;50000;0.175809493060399;20;5
386;SEP_GOA_asyncE_syncG;50000;0.156352553395298;20;5
387;SEP_MBO_asyncE_asyncG;50000;0.878010924836601;20;5
388;SEP_MBO_asyncE_syncG;50000;0.838079208195073;20;5
389;SEP_PSO_asyncE_asyncG;50000;0.270555395306001;20;5
390;SEP_PSO_asyncE_syncG;50000;0.264209273202614;20;5
391;SEP_BA_asyncE_asyncG;2,00E+05;0.194654888589325;20;20
392;SEP_BA_asyncE_syncG;2,00E+05;0.194899558823529;20;20
393;SEP_BOA_asyncE_asyncG;2,00E+05;0.116719840018914;20;20
394;SEP_BOA_asyncE_syncG;2,00E+05;0.122926641652193;20;20
395;SEP_GOA_asyncE_asyncG;2,00E+05;0.0195477696078431;20;20
396;SEP_GOA_asyncE_syncG;2,00E+05;0;20;20
397;SEP_MBO_asyncE_asyncG;2,00E+05;0.211316919362745;20;20
